drift.est [0,0.05) [0.05,0.1) [0.1,0.15) [0.15,0.2) [0.2,0.25) [0.25,0.3) [0.3,0.35) [0.35,0.4) [0.4,0.45) [0.45,0.51)
PEL 0.0001 0.007029 0.012254 0.016864 0.020187 0.024984 0.024494 0.02731 0.033527 0.035545
file pos log10.pval.target.1 obs.freq.target.1 exp.freq.target.1 AIC.neutral.target.1 AIC.postadmix.target.1 AIC.insurr.source1target.1 AIC.insurr.source2target.1 AIC.insurr.source3target.1 sel.postadmix.target.1 sel.insurr.source1target.1 sel.insurr.source2target.1 sel.insurr.source3target.1
12 78828060 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 78886978 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 79008331 0 1 0.9965 1.203 2.34 2.973 2.34 3.196 9.5 13421772.7 19.1 419430.3
12 79179110 0 1 0.9959 1.408 2.34 3.344 3.384 2.34 76.7 3355443.1 1677721.5 307.1
12 79336387 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
12 79644507 0 1 0.9957 1.472 2.34 3.241 2.585 3.196 19.1 13421772.7 13421772.7 13421772.7
12 80054394 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 80209668 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
12 80939815 0.34 0.9235 0.9482 74.665 74.805 74.735 75.958 76.527 -0.342 -0.371 -0.986 -0.453
12 81003840 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 81514531 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 82360853 1.127 0.7059 0.9051 206.508 154.603 151.959 174.474 203.006 -0.752 -0.854 -0.976 -1
12 83149780 1.267 0.9941 0.999 12.765 12.878 12.937 12.576 14.03 -0.831 -0.862 -0.964 -0.995
12 83214041 0.075 0.9882 0.9895 9.255 11.229 11.213 11.237 11.119 -0.113 419430.3 209715.1 -0.412
12 83340602 0.224 0.9706 0.9792 41.385 42.83 40.742 42.975 43.378 -0.302 -0.947 -0.301 13107.1
12 83462936 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 83698666 0.175 0.9941 0.9947 11.006 12.997 12.969 13 12.998 -0.091 -0.573 -0.091 52428.7
12 83830174 0.133 0.9941 0.942 25.367 13.724 12.852 27.169 27.359 9.425 26.2 838860.7 26214.3
12 84018770 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 84583192 0.68 0.9941 0.9977 12.395 13.729 13.004 13.645 14.189 -0.612 -0.853 -0.807 1677721.5
12 85564834 0.191 0.4882 0.5795 179.94 176.155 177.375 176.105 176.986 -0.31 -0.344 -0.92 -10.619
12 85826595 0.82 0.9882 0.9974 25.736 27.195 27.678 23.53 27.195 38.3 209715.1 -0.98 102.3
12 85911640 0.275 0.9941 0.9956 11.211 13.138 13.017 13.158 13.203 -0.246 -0.74 -0.259 52428.7
12 86070449 0.642 0.9882 0.9965 19.173 19.144 20.761 18.747 19.511 -0.703 -0.853 -0.773 -0.996
12 86184915 0.979 1 0.977 7.931 2.34 2.34 9.863 9.923 38.3 38.3 838860.7 104857.5
12 86301236 0.194 0.7471 0.7972 148.253 147.721 146.651 149.366 149.92 -0.252 -0.392 -0.414 4.7
12 86415526 0.228 1 0.9884 3.978 2.34 2.34 5.912 5.971 19.1 19.1 1677721.5 209715.1
12 86759294 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
12 87246551 0.468 1 0.9846 5.291 2.34 2.34 7.224 7.283 19.1 19.1 1677721.5 104857.5
12 87344310 0.844 0.4529 0.7197 227.974 176.868 176.777 199.054 222.331 -0.678 -0.756 -1.052 -1.048
12 87400417 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 87997136 0.81 0.9941 0.9981 12.257 13.343 12.866 13.507 14.189 -0.679 -0.853 -0.808 419430.3
12 88199413 0 1 0.9981 0.642 2.34 2.587 2.62 2.34 19.1 6710886.3 3355443.1 76.7
12 89124429 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
12 89958412 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
12 90036870 0.269 0.9412 0.9495 60.079 61.843 61.985 61.649 62.078 -0.15 -0.202 -0.328 0.059
12 90079758 0 1 0.9947 1.825 2.34 3.581 2.34 3.818 19.1 13421772.7 25.5 419430.3
12 90294984 1.031 0.9941 0.9986 10.215 10.841 12.085 12.215 9.141 -0.767 -0.705 0.001 -0.947
12 90606785 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 91249426 0 1 0.9947 1.825 2.34 3.581 2.34 3.818 19.1 13421772.7 25.5 419430.3
12 91620960 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 91991955 0.593 0.9941 0.9974 10.826 12.316 12.754 12.151 10.605 -0.555 -0.648 -0.67 -0.997
12 92423232 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 93504995 1.534 0.9824 0.999 37.622 39.622 39.622 39.622 39.622 0.1 0.1 0.1 0.3
12 93621893 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 93721374 0 1 0.9976 0.815 2.34 2.756 2.792 2.34 25.5 6710886.3 3355443.1 102.3
12 93728995 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
12 93857126 0.57 0.9353 0.9586 70.251 70.223 66.867 70.975 72.219 -0.381 -0.875 -0.417 0.494
12 95003358 0.257 0.5059 0.6107 186.046 180.336 179.359 184.882 188.024 -0.349 -0.43 -0.759 0.513
12 95323172 0.121 0.2353 0.2109 139.358 140.76 140.721 141.221 140.813 0.153 0.176 1.213 -49.4
12 95329523 0.755 0.9059 0.7 131.886 91.538 97.497 111.026 132.743 3.128 5.619 26843545.5 838860.7
12 95339629 0 1 0.9982 0.61 2.34 2.436 2.354 2.576 3.1 13421772.7 6710886.3 6710886.3
12 95899527 0 0.6882 0.6717 158.061 159.848 159.848 159.988 159.992 0.079 0.093 0.444 52428.7
12 96046340 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
12 96151941 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
12 96477260 1.226 0.5235 0.845 275.667 180.772 181.192 212.418 275.176 -0.799 -0.85 -1.023 -1
12 96552721 0 1 0.9982 0.608 2.34 2.554 2.585 2.34 19.1 6710886.3 3355443.1 51.1
12 98141533 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 98628423 0 1 0.9974 0.884 2.34 2.824 2.861 2.34 38.3 6710886.3 3355443.1 102.3
12 98657229 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
12 98690248 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
12 99155147 0.082 0.8 0.8078 125.76 127.693 127.724 127.313 127.038 -0.048 -0.045 -0.375 838860.7
12 99287165 0 1 0.9982 0.61 2.34 2.436 2.354 2.576 3.1 13421772.7 6710886.3 6710886.3
12 99332599 1.537 0.5353 0.8809 304.433 181.932 180.184 232.377 290.61 -0.844 -0.89 -1.015 -1.025
12 99522257 0.578 0.1118 0.2943 130.69 99.897 100.234 113.984 125.124 -0.699 -0.903 -1.153 -1.397
12 100148612 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
12 100562225 2.111 1 0.9611 13.515 2.34 2.522 15.447 15.268 51.1 13421772.7 419430.3 1677721.5
12 101021272 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
12 102495384 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
12 102616968 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
12 102906971 0 1 0.9941 2.041 2.34 3.861 3.772 2.576 102.3 6710886.3 6710886.3 107374182.3
12 103723774 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 104087550 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 104456611 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 104741999 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 105050800 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 105072224 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
12 105075813 0.169 0.5059 0.4241 176.448 173.839 173.824 175.496 178.265 0.391 0.509 2.088 11.1
12 105159256 0 1 0.9965 1.203 2.34 2.973 2.34 3.196 9.5 13421772.7 19.1 419430.3
12 105636625 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
12 106548935 0.536 0.9765 0.9906 32.319 31.717 33.305 31.592 33.653 -0.61 -0.918 -0.666 -0.915
12 106597338 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
12 106924245 0.554 0.9941 0.9972 10.524 12.077 12.464 12.238 11.918 -0.532 -0.631 -0.932 -0.706
12 108701322 0.935 0.9941 0.9984 11.121 11.95 12.557 12.791 11.2 -0.733 -0.813 -0.935 -0.912
12 108710174 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 109528198 0 0.9941 0.9928 10.069 12.029 11.951 12.048 12.062 0.214 838860.7 0.17 52428.7
12 109604125 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
12 110009711 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
12 111187627 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 111618661 0.745 0.9941 0.9979 10.455 11.664 12.428 11.713 11.202 -0.65 -0.54 -0.951 -0.835
12 112731503 0.848 0.8412 0.5681 177.974 120.372 121.212 179.634 179.499 3.144 3.788 209715.1 209715.1
12 112879756 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
12 113047950 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
12 113318320 0.216 0.2882 0.4045 164.543 156.575 155.718 161.669 166.508 -0.405 -0.521 -0.777 -0.453
12 113321338 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
12 113371523 0.931 0.0824 0.3097 131.598 81.802 74.937 109.99 129.401 -0.8 -0.998 -1.358 -536
12 114079865 0 1 0.9937 2.163 2.34 3.919 2.654 3.818 25.5 13421772.7 26843545.5 13421772.7
12 114215033 0.529 0.9941 0.9971 11.925 13.521 13.295 12.531 13.512 -0.51 -0.819 -0.836 3355443.1
12 114239319 0.175 0.9941 0.9947 10.013 12.004 11.941 11.984 12.005 -0.091 419430.3 -0.176 52428.7
12 114341004 0.132 0.9941 0.9942 8.907 10.907 10.829 10.744 10.859 -0.011 52428.7 26214.3 -0.268
12 114657728 0 1 0.9978 0.746 2.34 2.688 2.723 2.34 25.5 6710886.3 3355443.1 76.7
12 114674806 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
12 114869997 0.015 0.9294 0.9002 71.345 71.559 71.437 72.145 73.292 0.461 0.756 20.7 0.609
12 114882379 0.006 0.6765 0.6569 157.416 159.119 159.255 158.859 158.699 0.094 0.099 0.603 9.7
12 115431218 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 115604298 0.468 1 0.9846 5.291 2.34 2.34 7.224 7.283 19.1 19.1 1677721.5 104857.5
12 115672114 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 115691335 0.204 0.8824 0.7863 105.159 96.451 98.144 99.577 106.679 1.039 1.258 6710886.3 12.7
12 116530215 0 1 0.9965 1.203 2.34 2.973 2.34 3.196 9.5 13421772.7 19.1 419430.3
12 116896081 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 117021136 1.726 0.7235 0.2979 277.704 148.596 141.633 223.768 277.07 5.2 12.062 53687091.1 838860.7
12 117193323 0.357 0.0118 0.082 36.318 21.303 19.129 34.984 35.632 -0.867 -1.017 -3.569 -1.984
12 118094374 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 118108167 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 118670714 0.373 0.9353 0.818 84.391 66.405 64.708 74.166 85.688 2.236 13421772.7 3355443.1 838860.7
12 119080989 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 119332460 0.338 0.9882 0.8991 42.482 21.257 20.556 44.42 43.992 8.462 13.475 104857.5 838860.7
12 119481066 1.153 0.4529 0.762 257.217 182.339 174.309 226.573 253.049 -0.752 -0.861 -1.353 -1.291
12 119544843 0.401 0.8941 0.9406 95.209 91.818 92.167 93.608 95.224 -0.466 -0.505 -0.842 -0.952
12 119645436 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 120290383 0 0.9941 0.9901 10.237 11.915 12.021 11.966 10.051 0.682 1677721.5 0.688 -0.997
12 120491642 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
12 120964193 0 1 0.9952 1.655 2.34 3.59 3.631 2.34 76.7 3355443.1 1677721.5 307.1
12 121132816 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
12 121348649 1.392 0.1824 0.5681 232.707 127.59 116.484 190.196 233.789 -0.831 -0.939 -1.282 -0.948
12 121416172 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
12 122593317 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
12 122676399 0.284 0.9941 0.9807 13.675 13.42 13.68 15.645 12.812 2.386 13421772.7 -0.214 26843545.5
12 122840278 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
12 124126470 2.982 0.9059 0.9898 136.653 94.096 88.003 99.134 135.579 -0.905 -0.962 -0.972 -0.918
12 124153863 0.093 0.9059 0.8516 82.553 80.014 74.635 83.747 83.649 0.691 3355443.1 0.614 89.5
12 125233856 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 126053498 1.325 0.0118 0.0476 25.79 20.967 21.2 22.401 27.676 -0.762 -1.052 -1.587 -2.519
12 126382500 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
12 126633591 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
12 126801038 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 126824191 0 1 0.998 0.677 2.34 2.62 2.654 2.34 19.1 6710886.3 3355443.1 76.7
12 126840752 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
12 126935453 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
12 127247748 6.329 0.8353 0.9681 171.21 123.22 126.181 128.457 160.552 -0.833 -0.874 -0.972 -1
12 128227241 0.265 0.9941 0.9955 11.09 13.026 12.962 13.027 13.056 -0.233 -0.705 -0.276 209715.1
12 128546244 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 128757590 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
12 129015835 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
12 129054183 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 129289253 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
12 129325821 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
12 129475704 0.061 0.0941 0.1418 83.201 81.634 77.575 84.456 83.553 -0.373 -0.892 -0.389 34.9
12 129591716 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 129648934 6.628 0.8353 0.9755 184.711 124.032 121.897 138.414 185.728 -0.873 -0.887 -0.999 -0.88
12 129660533 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
12 129883143 0 0.9882 0.9825 20.746 22.375 22.712 22.599 20.546 0.502 0.222 -0.404 13421772.7
12 129906234 0.231 0.8118 0.7025 138.548 129.922 130.395 135.607 139.703 0.828 1.02 3355443.1 419430.3
12 130015799 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
12 130145407 0.109 0.4471 0.5094 172.685 172.039 172.129 173.166 173.77 -0.221 -0.265 -0.574 -1.058
12 130208286 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 130328377 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
12 131236984 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
12 131628724 0.081 0.5765 0.6094 165.779 167.011 166.75 167.628 167.599 -0.128 -0.181 -0.222 52428.7
12 131758506 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
12 132080380 0 1 0.9974 0.893 2.34 2.677 2.34 2.886 6.3 26843545.5 9.5 838860.7
12 132353591 0.363 0.9941 0.9962 7.263 9.097 9.07 8.949 7.789 -0.355 1677721.5 8.459 -0.848
12 132652620 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
12 133056771 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
12 133182462 0.537 0.6882 0.8351 173.59 153.3 150.348 167.782 174.668 -0.565 -0.65 -0.854 -0.932
12 133250569 0.151 0.4588 0.3947 168.374 167.479 167.071 169.118 170.349 0.302 0.435 1.313 -0.338
12 133723039 0.228 1 0.9884 3.978 2.34 2.34 5.912 5.971 19.1 19.1 1677721.5 209715.1
12 133803141 0.228 1 0.9884 3.978 2.34 2.34 5.912 5.971 19.1 19.1 1677721.5 209715.1
13 19739037 0.056 0.9765 0.9691 30.458 32.122 31.238 32.397 32.448 0.324 838860.7 0.237 0.353
13 19792870 0 0.9529 0.9478 48.422 50.326 50.338 49.934 49.562 0.118 0.9 0.542 -0.813
13 20511925 0.15 0.9824 0.9279 36.232 27.604 27.886 37.168 38.224 3.334 3.872 3355443.1 26214.3
13 21703551 0.72 1 0.9808 6.608 2.34 2.34 8.541 8.6 25.5 25.5 838860.7 104857.5
13 22000819 0.202 0.5941 0.6692 178.657 176.465 176.3 177.559 180.212 -0.277 -0.341 -0.682 209715.1
13 22239675 0 1 0.9965 1.203 2.34 2.973 2.34 3.196 9.5 13421772.7 19.1 419430.3
13 22855206 1.086 0.9941 0.9987 12.863 14.767 14.822 14.843 14.767 6.3 209715.1 104857.5 19.1
13 22917574 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
13 23025224 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
13 23427922 0 0.9706 0.9447 40.857 40.191 42.808 40.053 42.857 0.958 104857.5 1.31 819.1
13 24383094 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 24413027 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
13 24644844 0.879 0.9941 0.9983 11.571 12.519 12.884 12.212 13.564 -0.71 -0.823 -0.836 52428.7
13 24716763 2.206 1 0.9597 13.978 2.34 2.961 15.91 15.268 76.7 26843545.5 419430.3 6710886.3
13 24930568 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
13 25015150 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
13 25729224 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 25967194 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
13 25971203 0.222 0.8118 0.7048 140.951 132.658 132.738 141.536 142.85 0.816 0.937 838860.7 -0.567
13 26506490 0.055 0.3059 0.2961 153.702 155.624 155.577 155.661 155.339 0.048 0.086 0.125 -0.777
13 26889527 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 27357566 0.191 0.0235 0.0168 31.429 33.011 33.401 32.015 30.563 0.416 2.263 1.08 -4.804
13 27489874 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
13 27940736 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
13 27947071 0.062 0.9824 0.9365 34.398 28.088 29.407 32.519 34.881 2.784 11.225 13421772.7 6710886.3
13 28330601 0.155 0.8353 0.7553 133.224 128.795 127.035 133.747 135.147 0.638 1.163 3.125 0.9
13 28726264 0 1 0.9982 0.608 2.34 2.554 2.585 2.34 19.1 6710886.3 3355443.1 51.1
13 28998849 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
13 29154145 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 29506175 0.384 0.5294 0.6668 199.95 188.165 190.648 188.154 196.682 -0.44 -0.491 -1.075 -1.003
13 29631205 0.458 0.5235 0.3537 193.901 175.454 176.076 177.578 195.182 1.01 1.375 6710886.3 -1.006
13 29718737 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
13 29749469 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 29764787 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 29908685 0.295 0.9353 0.8296 81.578 66.705 63.616 75.509 82.983 1.977 37.5 3355443.1 838860.7
13 30426190 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
13 31046324 0 0.9941 0.9883 9.971 11.37 11.767 10.342 11.825 0.983 1677721.5 48.125 -0.562
13 31118499 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
13 31600992 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 32283771 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
13 32412561 0.228 1 0.9884 3.978 2.34 2.34 5.912 5.971 19.1 19.1 1677721.5 209715.1
13 32443902 0.533 0.4706 0.652 202.785 181.443 178.93 195.043 204.468 -0.526 -0.625 -0.888 -0.756
13 32979480 0 1 0.9955 1.547 2.34 3.368 3.279 2.576 76.7 6710886.3 6710886.3 53687091.1
13 34149858 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 34767909 0.075 0.7176 0.666 157.443 157.314 157.353 159.301 159.425 0.28 0.316 104857.5 6553.5
13 35605427 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 35631647 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
13 36166059 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
13 36166609 11.751 0.7294 0.9853 339.746 146.069 148.056 167.823 315.13 -0.962 -0.99 -1.008 -1
13 36277599 0.28 0.8882 0.9214 95.291 94.992 94.824 96.214 96.152 -0.321 -0.387 -0.595 -0.967
13 36479607 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 37220234 0.862 0 0.0213 7.508 2.34 2.34 2.34 2.34 -1 -614.2 -12.6 -2.057
13 37803851 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
13 38217142 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 38460469 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
13 38857287 0.813 0.9235 0.7116 121.187 75.811 74.682 106.573 122.709 3.9 15.075 13421772.7 419430.3
13 38863827 0.188 0.6647 0.7279 165.737 164.454 164.755 164.791 167.521 -0.259 -0.305 -0.656 -0.7
13 39248010 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
13 39400583 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
13 39518334 0.762 0.9412 0.7414 108.802 63.934 64.466 104 109.677 4.603 7.106 6710886.3 419430.3
13 39626034 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
13 39834879 0.848 0.0235 0.0047 35.41 30.875 34.552 29.98 36.765 4.109 18.75 6.106 13.825
13 40074430 0.092 0.2118 0.2007 129.587 131.457 131.447 131.525 131.574 0.071 0.12 0.148 0.306
13 40125459 0 1 0.9972 0.954 2.34 2.893 2.931 2.34 38.3 6710886.3 1677721.5 153.5
13 40366066 0 1 0.9984 0.539 2.34 2.489 2.517 2.34 12.7 6710886.3 3355443.1 38.3
13 40714624 0.672 0.3118 0.5625 203.515 161.874 159.564 185.48 201.032 -0.649 -0.768 -0.991 -1.036
13 41057194 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
13 41106806 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
13 41196370 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
13 41279798 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 41577356 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 42614262 0 0.9588 0.9499 47.728 49.421 49.699 48.336 44.734 0.233 0.347 1.2 -0.995
13 42833508 0.371 0.9647 0.8668 61.941 44.776 40.872 58.076 62.963 3.2 13421772.7 3355443.1 1677721.5
13 42854365 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
13 43613244 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
13 43759912 1.973 0.9412 0.999 124.612 126.612 126.612 126.612 126.612 0.1 0.1 0.1 0.3
